service_id,service_alias,source_type,source_run_dir,source_checkpoint_name,source_checkpoint_path,client_name,round_index,checkpoint_kind,category,original_client_id,functional_task_type,functional_input_modality,functional_input_shape,functional_output_type,functional_label_space,functional_label_count,functional_data_domain,functional_corruption_category,functional_num_samples,functional_class_distribution,train_loss,evaluation_split,evaluation_accuracy,latency_seconds,trial_evaluation_time_seconds,reliability_profile_time_seconds,profile_build_time_seconds,quality_factor,reliability_score,prediction_distribution,weights_file
clean+translate98,clean+translate98,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_14.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_14.pt,client_12,14,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.05043843708875956,test,0.9152,2.144094834000043,2.1442749580000395,0.21478987500000812,2.391511625000021,0.9151999999999999,0.9309150872746006,"[0.0976, 0.1224, 0.0974, 0.1292, 0.086, 0.0906, 0.0932, 0.0864, 0.105, 0.0922]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate98.pt
clean+translate99,clean+translate99,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_15.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_15.pt,client_12,15,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.050774741621518675,test,0.9174,2.200862416999996,2.201011875000006,0.21616920799999662,2.4537139579999803,0.9174,0.9346716073071986,"[0.0914, 0.1132, 0.099, 0.1306, 0.1114, 0.0924, 0.0836, 0.1022, 0.0812, 0.095]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate99.pt
clean+translate100,clean+translate100,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_16.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_16.pt,client_12,16,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.041081883436576885,test,0.9148,2.3817535420000127,2.3819422920000193,0.2621361660000048,2.682696082999996,0.9148,0.9469761304039337,"[0.1066, 0.1166, 0.1096, 0.131, 0.0984, 0.0772, 0.0916, 0.1014, 0.079, 0.0886]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate100.pt
clean+translate101,clean+translate101,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_17.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_17.pt,client_12,17,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.050264236460806744,test,0.9194,2.7190090839999925,2.7194001670000034,0.2809970000000135,3.0508225410000023,0.9194000000000001,0.9331613081310184,"[0.105, 0.1342, 0.0976, 0.0958, 0.1116, 0.0922, 0.0924, 0.0974, 0.073, 0.1008]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate101.pt
clean+translate102,clean+translate102,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_18.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_18.pt,client_12,18,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.0395565330770544,test,0.9294,2.960512082999969,2.961489125000014,0.4163209579999716,3.791788458000042,0.9294,0.9324701540152996,"[0.1072, 0.121, 0.0996, 0.114, 0.1026, 0.0852, 0.0832, 0.1076, 0.0876, 0.092]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate102.pt
clean+translate103,clean+translate103,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_19.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_19.pt,client_12,19,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.04631608220833269,test,0.9276,2.663948624999989,2.6644182919999935,0.3057641660000172,3.081735999999978,0.9276,0.9334799075190684,"[0.1024, 0.1138, 0.1028, 0.103, 0.1198, 0.0856, 0.0958, 0.0952, 0.0868, 0.0948]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate103.pt
clean+translate104,clean+translate104,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12.pt,client_12,20,final_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.03876380090404189,test,0.9406,2.5941141669999865,2.5943993330000126,0.275213167000004,3.003414541999973,0.9406000000000001,0.937974321705468,"[0.101, 0.1134, 0.0958, 0.1092, 0.1112, 0.0946, 0.0892, 0.1032, 0.0888, 0.0936]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate104.pt
clean+translate105,clean+translate105,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_12_round_20.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_12_round_20.pt,client_12,20,round_snapshot,clean+translate,client_12,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1371,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 181, ""5"": 182, ""6"": 118, ""7"": 67, ""8"": 55, ""9"": 87}",0.03876380090404189,test,0.9406,2.6463625000000093,2.647155166999994,0.2515696250000019,2.983622999999966,0.9406000000000001,0.937974321705468,"[0.101, 0.1134, 0.0958, 0.1092, 0.1112, 0.0946, 0.0892, 0.1032, 0.0888, 0.0936]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate105.pt
clean+translate106,clean+translate106,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_1.pt,client_13,1,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",1.0410791266532171,test,0.6388,2.645559917000014,2.645857958000022,0.44580366700000695,3.1956818330000374,0.6388,0.7470440370312927,"[0.0622, 0.1022, 0.0952, 0.1244, 0.1346, 0.1038, 0.1062, 0.074, 0.1558, 0.0416]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate106.pt
clean+translate107,clean+translate107,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_2.pt,client_13,2,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.40733592797602924,test,0.7562,2.381093249999992,2.3813136250000184,0.22832495799997332,2.706776792000028,0.7562,0.7683953451232117,"[0.0642, 0.0926, 0.1022, 0.1422, 0.1114, 0.0786, 0.1062, 0.0988, 0.133, 0.0708]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate107.pt
clean+translate108,clean+translate108,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_3.pt,client_13,3,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.18787353068944954,test,0.79,2.436627458000032,2.437710750000008,0.2507850829999825,2.7967000840000082,0.79,0.8226962609847177,"[0.0788, 0.123, 0.0642, 0.1448, 0.1012, 0.068, 0.0824, 0.1072, 0.143, 0.0874]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate108.pt
clean+translate109,clean+translate109,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_4.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_4.pt,client_13,4,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.13880742447716848,test,0.8396,2.221366417000013,2.221597041999985,0.2257322500000214,2.5363350840000294,0.8396000000000001,0.8824816566118516,"[0.0766, 0.1124, 0.076, 0.113, 0.127, 0.0778, 0.0814, 0.0918, 0.1346, 0.1094]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate109.pt
clean+translate110,clean+translate110,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_5.pt,client_13,5,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.1035970916882867,test,0.8628,2.4516653750000046,2.452025084000013,0.30885575000002063,2.874866957999984,0.8628,0.8814476291555752,"[0.0886, 0.1192, 0.0914, 0.1136, 0.1014, 0.098, 0.084, 0.0834, 0.1178, 0.1026]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate110.pt
clean+translate111,clean+translate111,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_6.pt,client_13,6,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.08421133773490078,test,0.865,2.9021898749999764,2.9027907500000083,0.23476562500002274,3.378790166999977,0.8649999999999999,0.9028291801285937,"[0.074, 0.114, 0.0878, 0.1084, 0.1082, 0.0954, 0.0906, 0.103, 0.1314, 0.0872]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate111.pt
clean+translate112,clean+translate112,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_7.pt,client_13,7,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.08986198445338578,test,0.8642,2.5843505830000026,2.5846361249999745,0.2870783750000214,3.0101688340000123,0.8642,0.8838856953377277,"[0.0722, 0.1132, 0.0814, 0.11, 0.096, 0.0924, 0.0876, 0.0992, 0.1684, 0.0796]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate112.pt
clean+translate113,clean+translate113,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_8.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_8.pt,client_13,8,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.065332720300094,test,0.879,2.676762832999998,2.677061917000003,0.2446291670000278,3.0282751249999933,0.8789999999999999,0.8863208685234911,"[0.0856, 0.11, 0.082, 0.1068, 0.1056, 0.0864, 0.0956, 0.094, 0.1556, 0.0784]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate113.pt
clean+translate114,clean+translate114,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_9.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_9.pt,client_13,9,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.06714642892724701,test,0.8954,2.2380649579999954,2.2383004159999587,0.2786882919999698,2.6175901250000493,0.8954000000000001,0.9225802738512144,"[0.0966, 0.1198, 0.0904, 0.0994, 0.1142, 0.0884, 0.0926, 0.088, 0.1264, 0.0842]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate114.pt
clean+translate115,clean+translate115,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_10.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_10.pt,client_13,10,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.06461573873336117,test,0.8704,2.8848096669999563,2.8851576249999766,0.3283757920000312,3.2606635409999853,0.8704000000000001,0.8981353111510568,"[0.0668, 0.114, 0.0894, 0.1326, 0.0916, 0.1202, 0.087, 0.0892, 0.1294, 0.0798]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate115.pt
clean+translate116,clean+translate116,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_11.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_11.pt,client_13,11,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.06379388685205153,test,0.8906,2.7214527080000153,2.721823583999992,0.2653653749999876,3.289771083000005,0.8905999999999998,0.8808290762951627,"[0.0938, 0.1102, 0.0952, 0.093, 0.11, 0.0826, 0.0874, 0.0988, 0.15, 0.079]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate116.pt
clean+translate117,clean+translate117,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_13_round_12.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_13_round_12.pt,client_13,12,round_snapshot,clean+translate,client_13,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1730,"{""0"": 74, ""1"": 89, ""2"": 67, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 659, ""9"": 87}",0.054672982693383734,test,0.9174,2.7140564999999697,2.7143222909999736,0.23345150000000103,3.038447917000042,0.9174000000000001,0.9337045214475164,"[0.0866, 0.1218, 0.0936, 0.1186, 0.1072, 0.0914, 0.086, 0.0932, 0.1066, 0.095]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate117.pt
